Date, URL, Newspaper, Title, Article
20 Jun^ 2019,https://economictimes.indiatimes.com/jobs/retail-fmcg-to-add-2-76-lakh-new-jobs-in-april-september-fy20/articleshow/69875130.cms,Economic Times,Retail^ FMCG to add 2.76 lakh new jobs in April-September FY20,"MUMBAI: Retail and fast moving consumer goods and durables (FMCG&D) sector together is likely to add 2.76 lakh new jobs in the first six months of the current financial year following the entry of foreign retail giants^ the report said.According to TeamLease Services biannual 'Employment Outlook' report for the April-September 2019-20^ the retail sector will witness a 2 per cent increase in net employment outlook^ resulting in the addition of 1.66 lakh new jobs while (FMCG/D) will see a 1 per cent growth adding 1.10 lakh new jobs.With 27^560 new jobs Delhi will top the list in retail followed by Bengaluru with at 22^770 new jobs^ it said.The report revealed that the exponential growth witnessed by the sector coupled with entry of foreign retail giants^ capacity expansion and acquisitions are some of the key drivers of the job growth.The report was done across 19 sectors and 14 geographies^ surveying 775 enterprises in India and 85 businesses across the globe to evaluate employment outlook trends.While Delhi and Bengaluru were the top job creators in retail^ Mumbai with 14^770 new jobs and Delhi with 10^800 new jobs will be the leaders for (FMCG/D)^ it said.Setting up of food parks^ capacity expansion^ acquisitions by the existing players^ regulatory changes like easing the foreign direct investments (FDI) in 'cash and carry'^ single and multi-brand retail through automatic routes are the key aspects that will push job creation by the sector^ it added.""Apart from government interventions like easing of FDI norms ^ expansions by the domestic players^ the increase in domestic consumption will also positively impact and bolster the job creation by these sectors^"" Teamlease Services Head of Digital and IT Mayur Saraswat said.In fact^ he said^ the job creation by retail and (FMCG/D) will witness a 15.11 per cent and 10.31 per cent growth respectively.""Further^ not only experienced talent seems to benefit from the optimism in these sectors^ it will see a positive impact on fresher hiring as well. Retail sector alone will be creating 33^310 new fresh graduates jobs across cities^"" he added.The report also found that both FMCG and retail experienced a significant increase in attrition in April- September 2018-19^ compared to October-March 2018-19. Attrition in retail is seen at a 19.82 per cent and (FMCG/D) at 16.03 per cent respectively^ it added."
17 Jul^ 2020,https://economictimes.indiatimes.com/markets/stocks/news/in-times-of-disruption-companies-adapt-supply-chains-to-local-realities/articleshow/77011394.cms,Economic Times,In times of disruption^ companies adapt supply chains to local realities,In times of disruption^ companies adapt supply chains to local realitiesAgriculture moved to digitalised supply chain during the lockdown and made the ‘farm-to-table’ concept possible.SynopsisThe nationwide lockdown tested organisations on their agility and resilience in doing business. The resilience and safety aspect of the supply chain network has trounced all other features like efficiency^ cost-effectiveness and consistency.
13 Apr^ 2020,https://economictimes.indiatimes.com/markets/expert-view/consumer-biz-could-bounce-back-in-3-months-but-restaurant-business-to-take-longer-amit-burman/articleshow/75121251.cms,Economic Times,Consumer biz could bounce back in 3 months but restaurant business to take longer: Amit Burman,The government is doing the right thing. We have opened a few factories in Jammu and in Sahibabad and Pant Nagar and Baddi with limited capacity. Production of essential items is taking place. We are working with the government to sanitise kirana stores. We are starting with 10^000 stores to start with^ going up to 2 lakh stores. Other than sanitising^ social distancing will also happen. Consumption will start seeing an upside and hopefully we will go back to normal in about three months’ time.When I say three months^ I am trying to say that we will get at least 40-50% capacity in Dabur in terms of consumption. In terms of Lite Bite^ the restaurant business will take much much longer. We have started deliveries and that is doing quite well but it will take more than six months to get people back to restaurants.I believe that in all my companies^ the employee is the most valuable asset. We will continue to pay them and there will be no cut in jobs. I cannot say that we look forward to the government to help us in doing the same^ but my philosophy is we will definitely keep paying our workers^ our employees^ our front line staff because this is the time to help them.Tulsi drops^ Tulsi tablets business has been very good. Chyawanprash has seen a big jump in sales. We are also doing giloy tablets and Ashwagandha which is good for immunity. We are doing a lot of hand sanitizers from Jammu. That part of the business is doing well.It is going to take a little bit of time to bounce back. If there are 100 seats in a restaurant^ it has to be 50 seats now with social distancing. Families would be happy to come in if that kind of thing is maintained. I still feel it will take a little bit of time for people to be convinced about going back to restaurants. We have over 200 outlets. Hopefully^ even the airport ones will start running at 30-40% capacity within a month or so. We are getting ready.It has been challenging. There are two costs -- the cost of employees and the rental costs. We are not paying the rental costs now as everything is closed but we are paying the employee cost. It has been challenging because the revenue is zero as such or minimal. But we have to sustain. This is something which has never happened in my lifetime but the best thing is to just keep on going^ keep employees motivated^ keep moving forward because there is no looking back.Most of the landlords understand that as the lockdown is there^ no rent will be paid because we are not doing any business. Even when it opens up^ we are discussing with them about a revenue share basis and not on fixed rent. They are happy to look at that because we are a long-term player. I do not think any landlord or mall owner will want us to exit because if somebody does exit^ then it will probably take the mall or the landlord another six months to a year to get a new customer and I am sure they will not get a new person to come in at the same rental. We all have to bear the pain together. As business comes back to normal^ we will make revenues and I am sure they will get a good share.Yes^ we will have to look at that. In terms of Dabur^ we will make small packaging^ have to reduce our margins some bit to get the consumption up. You are right. The inflation will go up and everybody will have to take a hit.In the restaurant business^ QSRs should be flourishing more. Fine dining^ casual dining will take a little bit of a longer time to come up but it is a question of time. We will have to bear it together. But it is not that it is going to sustain. In the longer term^ normalcy should return and yes^ we have to cut some margins. We have to take a hit in the short term but for the long term it will be good for us.Things are really going up exponentially because people are staying home and are playing online poker a lot. We are just launching #poker which is two weeks away and that is going to be again an online platform for people to game. There will be a lot of free content on it. You can play free poker on it. Also^ learn how to play poker.We have already seen a surge of about 20% growth on a month-on-month for poker gaming and that is a huge opportunity right now.
13 Apr^ 2020,https://economictimes.indiatimes.com/mf/analysis/stocks-we-own-will-recover-faster-says-atul-kumar-of-quantum-mutual-fund/articleshow/75116216.cms,Economic Times,Stocks we own will recover faster^ says Atul Kumar of Quantum Mutual Fund,Market Performance at a GlanceMarket Returns %*March 2020S&P BSE SENSEX **- 22.8%S&P BSE MID CAP **- 27.4%S&P BSE SMALL CAP**- 29.6%BEST PERFORMER SECTORSHealthcare^ FMCG and ITLAGGARD SECTORSReal Estate^ Auto^ BanksGlobal financial markets went into a tailspin in March as the Covid-19 pandemic hit the markets hard. The Indian stock market was no exception. S&P BSE Sensex dropped 22.8% while S&P BSE 200 index fell 23.2% during the month.Midcap and small cap indices had a sharper fall. S&P BSE Midcap index and S&P BSE Smallcap index declined by 27.4% and 29.6% respectively in March. Such a significant fall has made many stocks look very attractive.Healthcare^ FMCG and IT were among the sectors which weathered the market crash better. Healthcare index had a single-digit fall. Consumers doing panic buying and over-stocking led to better volumes for non-discretionary items. Rupee depreciation helped IT stocks. Cyclical sectors such as banks^ auto and real estate were hit most severely during the month.* On Total Return Basis** Source-BloombergFIIs rushed out of the door as there was higher risk perception globally. Stocks worth $8.4 billion were sold by FIIs. This is one of the highest monthly selling in recent years. Domestic institutions were buyers to the tune of $7.5 billion in March. In three months of 2020^ FIIs have sold $6.2 billion of India stocks while DIIs have bought equities worth $10.5 billion. Indian rupee depreciated during the month sharply by 4.8% against the US dollar.Internationally^ as cases related to Covid-19 soared many countries announced stimulus measures. The US Federal Reserve cut interest rates by 0.5%^ bringing them close to zero. Many other countries also announced a number of monetary policies. Stock markets reacted negatively to the rate cut initially. Many nations also announced fiscal measures to contain the fallout as global demand has reduced and unemployment rose as a fallout of the epidemic. The US government announced a fiscal stimulus of $ 2 trillion^ about 10% of GDP. Many other countries also announced fiscal measures to fight the economic slowdown.Policymakers in India also responded to the crisis by several measures. A nationwide 21-day lockdown came in force starting 21st March. All economic activity barring essential services came to a halt. Transport services came to standstill^ leaving people stranded wherever they were.The RBI responded by cutting interest rates by 0.75%. Key interest rate benchmark repo rate stood at 4.4%^ lowest in recent history. CRR limit^ requirement of cash to be parked by banks with RBI^ was reduced by 1%^ boosting liquidity in the system. The RBI also announced LTRO (long term repo operations) of Rs 1 trillion encouraging banks to lend further.Government announced fiscal measures of Rs 1.7 trillion equivalent to 0.8% of GDP. Part of this money will go to the poor through bank accounts. The epidemic has moved from a health problem to economic and societal and also turned into a humanitarian crisis. There are many sections of society and business which will find the going hard. Poor^ small businesses^ self employed have been hurt deeply. Some businesses such as hotels^ airlines are at the frontline of the crisis.A one month lockdown hurts the GDP by 8% (one twelfth of year). Given that the lockdown is total (as compared to some other countries where parts of the economy are functioning) impact will be very hard for India. Current stimulus announced is inadequate. More stimulus will be needed for India to withstand the unprecedented shock economy has witnessed. Many who migrate from rural areas to work in urban factories have gone back to their villages. They may not return soon^ thus delaying the economic recovery even when the health crisis passes by.We remain very positive on equities at this point time. Investors should use this opportunity to deploy in equity if they don’t have enough exposure. Investors should continue with SIPs to take advantage of better valuations. Many companies will see a fall in profits in fiscal 2021. This is more than made up by a very sharp correction in stock prices^ S&P BSE Sensex was down more than 30% at one point.We believe the stocks we own have strong business and are led by competent management. They don’t have much leverage through debt. They will recover faster with a resilient business model. Many have proven themselves through trying situations earlier.India is likely to grow faster than many nations. Economy is dependent on domestic consumption and thus insulated from any global problems over the long term. While economic growth faces pressure in the near term^ better monsoon and measures to ease liquidity are likely to stimulate growth. While economic activity has halted in urban areas^ things are much better in rural areas. Rural India will bounce back sooner after the lockdown is lifted.(Atul Kumar is head-equities at Quantum Mutual Fund)
12 May^ 2020,https://economictimes.indiatimes.com/news/economy/policy/view-india-needs-to-accelerate-indigenous-covid-19-diagnostics-manufacturing/articleshow/75697966.cms,Economic Times,View: India needs to accelerate indigenous Covid-19 diagnostics manufacturing,In its drive to prevent the spread of the novel coronavirus ^ the Government has further extended the lockdown from 4May till 17May^ 2020 with new guidelines that would open up the economy in a graded manner based on risk assessment. Earlier^ the districts were classified as hotspot/red^ orange^ and green zones based on cumulative cases and doubling rate.Now^ the districts are being designated on a multi-factorial classification that takes into consideration the incidence of cases^ doubling rates^ the extent of testing^ and surveillance feedback. States have also been requested to delineate and notify the containment and buffer zones in the red zone districts and undertake extensive surveillance for cases through monitoring of ILI/SARI cases in health facilities in the buffer zones. The list of zones is dynamic and will be revised weekly.Rapid and effective epidemiological testing is key to implementing a containment plan. Two types of tests are used to evaluate the impact of any infection on human populations: a direct identification of the infectious agent (e.g.^ viral RNA^ bacteria in body fluids etc.) and a measure of the host response (e.g.^ antibody tests also known technically as serology tests). In the case of COVID-19^ the viral RNA is detected by a test called RT-PCR or other innovative paper-based tests developed by the Institute of Genomics & Integrative Biology (IGIB) in India.Antibodies on the other hand are detectable either by a laboratory-based test called ELISA or a field based rapid test similar to the commonly used pregnancy test. An RT-PCR or equivalent test indicates the level of new infection occurring in a person^ hence it is a very important metric that policy makers need to track. Antibody tests on the other hand indicate the size of the population that has already been exposed to COVID-19 and gives policy makers a measure of the extent of spread and host immune responses.India did not have the capacity to manufacture testing kits with ruthless efficiency. As per ICMR^ India has evolved a robust COVID-19 testing regime in the last three months and is now in a position to conduct 1.25 lakh RT-PCR tests a day. While this indeed is phenomenal progress^ especially given the fact that we started from scratch^ nearly all COVID-19 tests done today in India use imported machines and most of the reagents^ which are hard to procure in the light of global demand.While India is strong in biopharmaceuticals sector and recognized as a global powerhouse^ its domestic capacity for diagnostics manufacturing has lagged behind. To address this gap^ NITI Aayog has launched a new initiative called Project CARD (Consortium for Affordable & Rapid Diagnostics ) which is a unique public-private-academic partnership enabled by the Government where a platform is provided by the NITI Aayog in close collaboration with the Department of Biotechnology to synchronize all stakeholders for a common^ urgent goal towards accelerating COVID-19 diagnostics in India.India’s public laboratories and research institutions have the expertise^ resources^ and collaborative networks to deliver working prototypes and process chemical ingredients. On the other hand^ several private sector entities have been devoting their energies to manufacture anti-body diagnostics. Project CARD provides a platform for scientists to collaborate in building R&D capabilities on an emergency basis.CARD will complement the National Biomedical Resource Indigenisation Consortium (N-BRIC)^ focused on building India’s capabilities in manufacturing reagents^ probes^ primers^ and other components needed for diagnostics. In a mission mode approach^ obstacles to scale-up of production of testing kits would be addressed^ regulatory processes streamlined and fast-tracked to ensure kits are ready for the market while meeting best-in-class standards.Not just healthcare companies^ but private entities in the telecom and FMCG sectors will be encouraged to make their supply chain and infrastructure available to deliver tests.Procurement procedures would also be simplified to ensure that there are no bottlenecks in the availability of testing facilities where there is a requirement. Also^ the private and public sectors will collaborate to set up test delivery and administering systems in COVID hotspots^ leveraging existing infrastructure^ augmented by new-age technology.As a first goal^ Project CARD will enable the manufacturing of at least 10 million rapid anti-body tests for COVID-19 by July 2020. In addition^ CARD will also support expansion of capacity in India for RT-PCR and other paper-based tests for COVID-19. Finally^ Project CARD aims to make India a diagnostic export powerhouse by the end of 2020.The pandemic is a clarion call to bring down the trust deficit^ and tear down walls that have prevented technology transfer^ stymied innovation and limited collaboration in critical sectors of India’s society and economy. CARD is the first step to sustainable partnerships that align the market with civic goals while encouraging the State to foster competition and innovation in other sectors and constituencies.
24 Apr^ 2020,https://economictimes.indiatimes.com/industry/cons-products/fmcg/fmcg-majors-rope-in-forensic-investigators-fearing-counterfeits-being-pushed/articleshow/75340791.cms,Economic Times,FMCG majors rope in forensic investigators fearing counterfeits being pushed,"MUMBAI: Top consumer goods companies are looking to conduct forensic investigations to check if counterfeits of their brands are being pushed to customers during the nationwide lockdown^ which has disrupted their supply chains.While companies such as Hindustan Unilever ^ Procter & Gamble^ Nestle and Marico have traditionally faced the problem of counterfeits^ they are now witnessing a spurt in flyby night operators supplying products with names and logos similar to their popular brands^ industry trackers said. As the lockdown has hit operations of factories^ there is a supply vacuum which these counterfeiters are trying to use^ they said.The consumer goods companies are looking to rope in forensic investigators to monitor supply chain and also check integrity of some of their key suppliers^ as they are set to restart production. Companies are worried that the fake products would not only affect their short-term sales^ but also impact the goodwill among consumers.The companies have been collecting market intelligence in the past few weeks^ ahead of launching investigations.“While on-ground investigations are not possible in the current scenario^ along with our investigating agencies^ we are keeping an eye on the market for information on any counterfeiting or infringing activity of our brands during the Covid-19 period. If any such incident comes to light^ we will take appropriate legal action to protect our brand and the consumers^” said an HUL spokesperson.Other FMCG companies ET contacted didn’t respond to request for comment till press time Thursday.The companies have got information that counterfeit products from biscuits to jams and detergents to shampoos are being pushed to retailers. Investigators said even some of the key people who are part of the supply chain may have to be investigated in the coming weeks.The companies have got information that counterfeit products from biscuits to jams and detergents to shampoos are being pushed to retailers. Investigators said even some of the key people who are part of the supply chain may have to be investigated in the coming weeks.“Many companies will have to continuously monitor their supply chains and even get investigations done. The fear is that some of these disruptions could push counterfeits or fakes through the supply chain network. The integrity of some of the individuals involved may have also have to be checked thoroughly^"" EY India partner^ forensic & integrity services^ Mukul Shrivastava said.Some of the FMCG majors have devised their strategy on how to go about the investigations. They plan to focus on the market segmentations where they have a large number of consumers and which are in Covid-19 green zones^ where activities are partly allowed.These areas would see the first phase of investigations as the forensic people would be able to hit the ground there first. In other places^ the companies will continue to gather market intelligence."
10 Apr^ 2020,https://economictimes.indiatimes.com/industry/cons-products/fmcg/hul-sales-factory-output-40-of-daily-run-rate-due-to-disruptions/articleshow/75075153.cms,Economic Times,HUL sales^ factory output 40% of daily run rate due to disruptions,MUMBAI: Hindustan Unilever ^ the country’s biggest consumer goods firm^ said average daily sales and factory output have tumbled to about 40% of its usual run rate thanks to labour shortages and transport disruptions in the midst of the Covid-19 lockdown. The exact impact on consumer demand is difficult to ascertain at this point^ the company said.Supply chains across the country have been hit since the middle of March at least.HUL sales plummeted in the last week of March compared to its daily run-rate^ said a spokesperson^ who pegged it at a low single-digit percentage value.“Availability of manpower for our factories^ distribution centres as well as for vehicles and trucks^ continues to be the biggest challenge^” the person said. “This continues to impact our wider supply chain partners too. Additionally^ due to restricted capacity at the main ports in India^ both for sea as well as air freight^ we are facing supply constraints for import of materials for which we do not have the possibility of a locally produced alternative.”A three-week lockdown imposed across the country on March 25 is scheduled to end on April 14 but some states have asked for it to be extended as they seek to control the outbreak.The local unit of the Anglo-Dutch company controls more than 10-12% of India’s fast-moving consumer goods ( FMCG ) market and is seen as a proxy for consumer sentiment in the country. ET reported Wednesday that a sharp rise in the stock price this year helped HUL become one of the top 15 global consumer staple stocks by market capitalisation as a flight to safety has prompted investors to seek defensive bets. However^ the stock fell 3.5% to Rs 2^372.90 on the BSE Thursday.Consumers have been stocking up on groceries and staples as they fear supplies may run out. On the other hand^ makers of essentials and packaged food have seen big production cuts and supply disruptions after factories were closed in several places by law enforcement authorities. The latter also prevented the movement of trucks^ halting supplies of raw materials and finished goods. In towns where factories are still running^ police have restricted the movement of employees while many have refused to come to work for fear of catching the disease or have gone back home to their villages and towns.“We are hopeful that the authorities will take more steps to facilitate the inter and intra-state movement of trucks^ unlock capacity for movement of goods at sea and airports and ease restrictions on movement of people working in essential goods factories and distribution centres^” said the spokesperson.HUL^ which makes items that straddle the personal^ home and food segments^ said it would be important to meet demand from consumers for products that are critical under the current circumstances such as hand washes^ sanitisers^ floor cleaners and hygiene products.
09 Apr^ 2020,https://economictimes.indiatimes.com/news/politics-and-nation/apdi-writes-to-pm-says-counterfeit-goods-flooding-markets-during-lockdown/articleshow/75065085.cms,Economic Times,APDI writes to PM^ says counterfeit goods flooding markets during lockdown,Devidas Telakat 161 days agoProsecute the fraudsters and also confiscate their assets.Mulcting heavy in exemplary damages alone will stop what has been cultivated from 1950 by the commission raj.Failure of inspection and supervision is the basic reason.Art 256 and 355 are not even touched from 1950 through a wrong working of the Constitution from want of understanding of administrative federalism.Nehru foolishly aped the Westminster model and his followers the American federal model because even the judges did not know what federalism means and essentially requires.They knew nothing of administrative federalism.I was one of those law teachers who ceremoniously cited Supreme Court decisions when I started teaching in 1989.But when I read Karl Lowenstein's Political Power and the Governmental Process in 1978^I knew the SC was utterly wrong and I discontinued citing SC decisions because none of them is declaring law under Art 141 and none has done complete justice in any case from 1950.Shameful indeed.
10 Jun^ 2020,https://economictimes.indiatimes.com/industry/cons-products/fmcg/itc-aiming-leadership-in-health-hygiene-fmcg-space/articleshow/76306463.cms,Economic Times,ITC aiming leadership in health & hygiene FMCG space,ITC Ltd is aiming to become a major company in the health and hygiene FMCG space in India having launched five products in the past eight weeks and lining up more^ said chief executive (personal care products business) Sameer Satpathy.Satpathy said the ultimate goal is to become a leader in this space with the conglomerate conceiving and developing most of these new products during the lockdown.“We at ITC grow through innovation and have a large R&D set up with knowledge across multiple areas. This has helped us to fuel our product innovation even during the lockdown^” he said.There is a huge consumer need right now for hygiene products and ITC will sell them across channels and not just e-commerce as some companies have done.The company on Wednesday launched disinfectant wipes under the Savlon brand. It has earlier launched vegetable and fruit wash^ a new hand sanitisers ^ surface disinfectant spray and sanitiser in a sachet.ITC said the COVID-19 pandemic has evolved the definition of hygiene and as restrictions get eased across states^ the demand for these products will go up with people transitioning back to work.
06 Jul^ 2020,https://economictimes.indiatimes.com/industry/cons-products/durables/tata-consumer-products-to-emerge-as-full-fledged-fmcg-company-chairman/articleshow/76813426.cms,Economic Times,Tata Consumer Products to emerge as full-fledged FMCG company: Chairman,"KOLKATA: Tata Consumer Products Ltd (TCPL)^ formed recently by the merger of Tata Global Beverages and the foods business of Tata Chemicals ^ is aiming to be a full-fledged FMCG company^ its chairman N Chandrasekaran said on Monday.The merger^ which took effect from February^ will provide a broader exposure to growth and opportunities in the FMCG space^ he said.""TCPL will aim at emerging into a full-fledged FMCG firm and also scout for new opportunities in the international markets^"" Chandrasekaran told shareholders at the company's virtual annual general meeting.He said the COVID-19 pandemic impacted business in the last quarter of 2019-20 and the first quarter of the current fiscal.The company is expecting a slow recovery of the supply chain.""We expect the pandemic to continue in the near term and the company is positive about the current fiscal and beyond^"" Chandrasekaran said.TCPL is looking at a vast portfolio of consumer products^ he said^ adding^ demand for packaged foods is higher than usual as people have been stocking.The company will strengthen distribution and marketing channels so that its products are available nationwide^ he said. It will also bolster presence in the US^ UK and Canada.""We took a conscious call to broaden the focus to make it an integrated food and beverages company^"" Chandrasekaran said.He said during the last financial year^ Tata Starbucks opened 39 outlets^ taking the total to 185 across the country.""Owing to the pandemic^ only 50 per cent of the outlets are open at the moment^"" Chandrasekaran said."
12 Jul^ 2020,https://economictimes.indiatimes.com/news/economy/indicators/ficci-survey-estimates-fy21-gdp-growth-to-be-in-negative-territory/articleshow/76923790.cms,Economic Times,Ficci survey estimates FY21 GDP growth to be in negative territory,"Industry body Ficci on Sunday said its Economic Outlook Survey has projected the country's annual median GDP growth for 2020-21 at (-) 4.5 per cent. With the rapid spread of COVID-19 pandemic manifesting into an economic and healthcare crisis globally^ the latest forecast marks a sharp downward revision from the growth estimate of 5.5 per cent reported in the January 2020 survey^ it said.The pandemic outbreak has severely impacted the economic activities as the country had to go through a lockdown to check spread of the virus. However^ the restrictions are being gradually eased.While addressing SBI Banking and Economics Conclave on Saturday^ RBI Governor Shaktikanta Das said the Indian economy has started showing signs of getting back to normalcy in response to the staggered easing of restrictions.""It is^ however^ still uncertain when supply chains will be restored fully; how long will it take for demand conditions to normalise; and what kind of durable effects the pandemic will leave behind on our potential growth^"" he said.In May^ the Reserve Bank had said the GDP growth during 2020-21 is likely to remain in the negative territory.Releasing details of the survey^ Ficci said the present round of 'Economic Outlook Survey' was conducted in June 2020 and drew responses from leading economists representing industry^ banking and financial services sector.""The latest round of Ficci's Economic Outlook Survey puts forth an annual median GDP growth forecast for 2020-21 at (-) 4.5 per cent - with a minimum and maximum growth estimate of (-) 6.4 per cent and 1.5 per cent respectively for 2020-21^"" it said.As per the survey^ the quarterly median forecasts indicate GDP growth to contract by (-) 14.2 per cent in the first quarter of 2020-21^ with a minimum estimate of (-) 25 per cent and a maximum estimate of (-) 7.4 per cent.Economic activity-wise annual forecast indicated a median growth of 2.7 per cent for agriculture and allied activities for 2020-21.""Agriculture seems to be the only sector with a silver lining right now. There is an apparent upside as far as the performance of monsoon is concerned this year and the water reservoir levels in the country stand at good levels^"" the industry chamber said.According to the survey^ the rural sector supported by a steady agriculture performance and hopefully a contained number of COVID-19 cases will be a key demand generator for India this year.The survey further said that industry and services sector^ on the other hand^ are expected to contract by 11.4 per cent and 2.8 per cent^ respectively in 2020-21.Weak demand and subdued capacity utilisation rates were already manifesting into a drag on investments and the COVID-19 pandemic has further extended the timeline for recovery^ it said.Even though activity in sectors like consumer durables^ FMCG is gaining traction^ majority of the companies are still operating at low capacity utilisation rates. Labour availability and feeble demand remain as major issues for the companies^ it added.""Therefore^ fresh investments will be difficult to come by in the near to medium term. Also^ a significant change in consumption patterns is expected on back of uncertainty with regard to jobs and income losses^"" Ficci said.It noted that absence of demand stimulus^ a second wave of the pandemic and continuation of social distancing and quarantine measures will weigh heavy on growth prospects.""With demand and investment outlook muted^ robust government expenditure has been the only saviour. Nonetheless^ growth is likely to bottom out post the second quarter of current fiscal year^"" it said.According to the survery^ some of the stimulus measures are reaching to the ground - especially through the credit guarantee scheme for MSMEs and support through MGNREGA - which is positive.During the survey^ economists were asked to share their views on the fiscal stimulus package 2.0 and any additional measures that can be undertaken.Participants were of the view that government measures in stimulus focussed broadly on saving lives and undertaking deep structural reforms.""They^ therefore^ felt that while the quasi fiscal measures and structural reforms announced were undoubtedly steps in the right direction^ on ground implementation and results will take a long time to work through in the present environment^"" it added.A majority of economists believed that the government could have undertaken ""a more aggressive"" fiscal stance than what has been announced in the two packages combined.Participating economists also highlighted that the measures announced by both the Reserve Bank of India and government focussed largely on addressing supply side constraints with limited support for creation of demand.Ficci said the surely participants unanimously believed that the RBI would undertake further cuts in the repo rate going forward to minimise the economic shock and stabilise financial markets.Nonetheless^ a majority of the participants also opined that cutting interest rates would not pump economic growth given that the demand conditions have remained subdued from even before the COVID pandemic struck the economy.The fast-changing macroeconomic environment and deteriorating outlook for growth necessitated off-cycle meetings of the Monetary Policy Committee (MPC) of the RBI - first in March and then again in May 2020.The MPC decided to cumulatively cut the policy repo rate by 115 basis points over these two meetings^ resulting in a total policy rate reduction of 250 basis points since February 2019.Ficci said economists were asked to suggest ways with which India could best utilise the present opportunity to expand its presence in the global value chains.Efforts towards liberalisation of FDI policy must be complemented with improving infrastructure and ease of doing business in the country^ it added."
11 Jul^ 2020,https://economictimes.indiatimes.com/news/economy/policy/healthcare-spends-making-india-slum-free-should-be-govts-priority-experts/articleshow/76910099.cms,Economic Times,Healthcare spends^ making India slum-free should be govt's priority: Experts,"The government can turn COVID-19 crisis into an opportunity by investing in healthcare^ and it should also pursue making all the cities slum-free by 2023^ according to economists. At the seventh economic conclave - organised by State Bank of India on Saturday^ there was an unanimity among the economists on laying greater thrust on decentralisation in policy-making in the future^ as a one size fits all approach may not work always.India at present has the third highest number of COVID-19 cases after the US and Brazil^ and has already lost over 22^000 people. ""Its very concerning that a lot of this discussion of the Aatmanirbhar (Bharat) package or other packages are not talking at all about what investments are taking place in the health sector. How much are we spending on testing^ basic information campaigns.""This is a health induced crisis^ you got to respond to that in order to respond to the economy^"" Rohini Pande^ who is associated with Yale University^ said. India has historically under-invested in health and the increase is not very much right now as well^ she said^ stressing that we need to recognise that for economic recovery^ humanitarian and health crisis are all interlinked.""To change this crisis to an opportunity^ let us invest in the health sector^"" SBI's chief economist S K Ghosh said^ suggesting a plan to build a 500-bed hospital in 250 districts at a cost of Rs 60^000 crore over the next two years. Pande said frontline health workers are not paid^ and we can immediately start paying them and expand their base^ which will lead to better case spotting and also contact tracing Arjun Jayadev with Azim Premji University said concerns on the health infrastructure affect the broader economy as well and pointed out that the animal spirits can only be rekindled once the fear of health shock goes away. ""Many migrant labourers may not want to return to the cities not just because they are not getting a good conducive environment to live^ but they are bothered about their health condition as well^"" he said.The Indian economy runs on two gears - one which have access to expensive private healthcare and the others who don't^ Jayadev said^ adding that universalisation of services should be a key theme while investing the money. ""You've this horrific situation where 5 lakh die of TB^ 1.5 lakh children die and we don't bat an eyelid^ except when the situation comes to us as COVID^"" he added.Rathin Roy in National Institute of Public Finance and Policy (NIPFP) suggested a radical change in output measurement where gains on agriculture^ health^ education and housing become the lead indicators of economic strength rather than focusing on automobile sales and FMCG good sales. Roy also proposed making a slum-free India as a policy objective by 2023.""It is obvious from the migrant labour problem^ it is obvious from the COVID situation that a slum free India (by) 2023 should be our objective. I do not see enough economists^ enough policymakers^ even mentioning a slum-free India^"" he said. All the economists also seemed to agree that the Reserve Bank of India will have to monetise a part of the fiscal deficit this year due to the extreme strain on government finances^ but did not offer a quantum or timeline."
